id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,FPs
TRAIN_1006,97.412,99.9,3.94,362.321,3,1,3,3.862,48.14,[0 0 0 ... 0 0 0]
TRAIN_1007,0.54,1.82,3.846,341.509,3,2,8,3.846,74.78,[0 0 0 ... 0 0 0]
TRAIN_1008,0.0,18.225,5.324,385.26,3,1,3,5.324,47.28,[0 0 0 ... 0 0 0]
TRAIN_1009,97.17,99.0,1.294,318.187,3,1,2,1.294,71.62,[0 0 0 ... 0 0 0]
TRAIN_1010,1.325,3.069,4.02,356.482,2,0,6,4.02,68.86,[1 0 0 ... 0 0 0]
TRAIN_1011,9.274,13.72,4.353,277.792,1,1,3,4.348,29.85,[0 0 0 ... 0 0 0]
TRAIN_1012,3.947,76.804,2.728,296.327,5,2,5,2.722,88.61,[0 0 0 ... 0 1 0]
TRAIN_1013,19.92,91.43,1.132,389.472,4,1,3,1.132,95.91,[0 0 0 ... 0 0 0]
TRAIN_1014,72.27,94.02,2.041,400.468,5,1,8,2.041,77.1,[0 0 0 ... 0 0 0]
TRAIN_1015,0.747,1.4,2.118,345.477,4,0,3,2.118,88.28,[0 0 0 ... 0 0 0]
TRAIN_1016,34.217,45.256,4.784,420.454,6,3,3,4.678,96.22,[0 0 0 ... 0 0 0]
TRAIN_1017,61.3,71.08,1.067,327.873,3,1,3,0.466,73.47,[0 0 0 ... 0 0 0]
TRAIN_1018,15.25,83.25,-0.057,347.473,4,0,7,0.602,86.38,[0 0 0 ... 0 0 0]
TRAIN_1019,0.117,30.572,2.134,292.396,3,0,3,2.134,71.64,[0 0 0 ... 0 0 0]
TRAIN_1020,6.43,74.11,3.597,322.401,2,1,4,2.631,45.48,[0 0 1 ... 0 0 0]
TRAIN_1021,1.14,1.29,2.578,291.322,3,1,4,2.578,96.77,[0 0 0 ... 0 0 0]
TRAIN_1022,17.45,15.17,3.18,392.451,4,2,5,3.187,105.39,[0 0 0 ... 0 0 0]
TRAIN_1023,46.129,66.457,7.131,554.797,4,0,7,7.131,55.84,[0 0 0 ... 0 0 0]
TRAIN_1024,53.13,75.33,3.98,299.543,3,0,1,3.98,43.08,[0 0 0 ... 0 0 0]
TRAIN_1025,99.9,99.9,0.333,251.285,4,0,2,0.333,60.74,[0 0 0 ... 0 0 0]
TRAIN_1026,72.23,83.56,7.002,353.479,1,0,3,7.002,41.13,[0 0 0 ... 0 0 0]
TRAIN_1027,97.302,98.203,0.306,195.215,4,1,0,0.306,51.58,[0 0 0 ... 0 0 0]
TRAIN_1028,33.707,83.628,0.848,311.241,5,1,4,0.841,80.23,[0 0 0 ... 0 0 0]
TRAIN_1029,76.25,99.99,-0.131,353.341,5,1,3,1.382,87.24,[0 0 0 ... 0 0 0]
TRAIN_1030,28.22,35.78,7.18,478.693,2,1,4,7.201,76.71,[0 0 0 ... 0 0 0]
TRAIN_1031,99.9,52.633,3.908,408.415,6,1,4,3.909,98.81,[0 0 0 ... 0 0 0]
TRAIN_1032,0.02,2.76,4.916,436.566,3,1,9,4.916,74.86,[0 0 0 ... 0 0 0]
TRAIN_1033,99.99,99.99,1.651,331.409,6,0,4,1.417,67.61,[0 0 0 ... 0 0 0]
TRAIN_1034,0.2,0.201,2.296,291.736,3,0,2,2.296,61.67,[0 0 0 ... 0 0 0]
TRAIN_1035,82.25,99.99,1.027,299.369,4,1,3,1.043,115.45,[0 0 0 ... 0 0 0]
TRAIN_1036,72.643,75.941,1.761,301.364,4,0,0,1.762,83.03,[0 0 0 ... 0 0 0]
TRAIN_1037,10.665,26.89,0.895,337.411,5,0,10,0.895,65.07,[0 0 0 ... 0 0 0]
TRAIN_1038,3.292,1.923,4.116,451.579,4,1,7,4.117,138.44,[0 0 0 ... 0 0 0]
TRAIN_1039,19.44,62.85,0.728,399.263,5,1,4,0.728,106.79,[0 0 0 ... 0 0 0]
TRAIN_1040,1.52,14.06,5.579,394.468,3,1,5,5.579,55.73,[0 0 0 ... 0 0 0]
TRAIN_1041,96.17,85.38,-0.88,335.398,5,1,4,-0.784,71.11,[0 0 0 ... 0 0 0]
TRAIN_1042,0.0,0.035,2.947,357.486,4,2,5,1.388,52.93,[0 0 0 ... 0 0 0]
TRAIN_1043,0.02,0.31,3.862,326.37,5,0,2,3.862,81.71,[0 0 0 ... 0 0 0]
TRAIN_1044,1.539,77.542,3.825,405.875,4,2,2,3.142,120.08,[0 0 0 ... 0 0 0]
TRAIN_1045,99.9,99.9,4.412,296.425,4,2,5,2.94,82.83,[0 0 0 ... 0 0 0]
TRAIN_1046,46.831,80.753,2.849,469.481,5,2,6,2.847,112.93,[0 0 0 ... 0 0 0]
TRAIN_1047,99.0,99.0,0.862,258.314,4,0,4,0.862,59.08,[0 0 0 ... 0 0 0]
TRAIN_1048,59.806,77.207,1.31,298.401,4,0,5,1.931,75.19,[0 0 0 ... 0 0 0]
TRAIN_1049,0.117,0.109,4.221,334.499,4,0,3,4.221,83.27,[0 0 1 ... 0 0 0]
TRAIN_1050,65.67,68.57,3.957,380.222,4,1,6,3.957,64.63,[0 0 0 ... 0 0 0]
TRAIN_1051,0.09,99.99,3.746,442.571,4,2,7,3.746,95.09,[0 0 0 ... 0 0 0]
TRAIN_1052,3.197,5.001,3.971,459.367,5,1,8,3.986,116.35,[0 0 0 ... 0 0 0]
TRAIN_1053,0.21,34.08,4.678,285.342,2,0,2,4.678,30.19,[0 0 0 ... 0 0 0]
TRAIN_1054,4.45,99.0,2.909,392.324,3,0,4,2.909,90.13,[0 0 0 ... 0 2 0]
TRAIN_1055,3.949,64.592,3.145,304.818,3,1,4,2.236,35.16,[0 1 0 ... 0 0 0]
TRAIN_1056,77.433,82.725,4.257,443.902,6,1,4,3.479,62.75,[0 0 0 ... 0 0 0]
TRAIN_1057,83.609,85.761,2.894,462.582,5,1,4,2.894,121.56,[0 0 0 ... 0 0 0]
TRAIN_1058,10.617,51.002,5.049,575.679,8,1,10,5.049,139.83,[0 0 0 ... 0 0 0]
TRAIN_1059,79.86,72.09,2.025,280.328,3,1,1,2.024,58.35,[0 0 0 ... 0 0 0]
TRAIN_1060,50.74,81.93,4.778,418.554,4,1,4,4.739,88.17,[0 0 0 ... 0 0 0]
TRAIN_1061,0.0,11.395,6.659,613.507,7,0,11,6.661,70.87,[0 0 0 ... 0 0 0]
TRAIN_1062,20.672,26.672,2.334,353.801,6,1,5,2.335,89.88,[1 0 0 ... 0 0 0]
TRAIN_1063,94.1,86.78,0.669,282.339,4,2,5,0.669,89.28,[0 0 1 ... 0 0 1]
TRAIN_1064,0.7,1.12,2.44,312.244,3,3,4,2.418,82.19,[0 0 0 ... 0 0 0]
TRAIN_1065,0.06,0.26,4.707,492.59,5,2,8,4.706,126.75,[0 0 0 ... 0 0 0]
TRAIN_1066,87.719,99.9,1.911,363.459,5,1,6,1.801,76.1,[0 0 0 ... 0 0 0]
TRAIN_1067,65.775,95.624,3.546,266.402,3,1,3,3.546,66.75,[0 0 0 ... 0 0 0]
TRAIN_1068,35.086,32.506,4.477,359.356,4,2,5,4.339,86.62,[0 0 0 ... 0 0 0]
TRAIN_1069,0.01,0.02,2.937,259.694,3,2,3,2.874,73.63,[0 0 0 ... 0 0 0]
TRAIN_1070,33.13,99.0,0.569,314.336,4,2,3,-0.094,78.87,[0 0 0 ... 0 0 0]
TRAIN_1071,23.86,21.17,5.631,402.524,5,2,10,5.628,68.15,[0 0 0 ... 0 0 0]
TRAIN_1072,47.751,63.008,2.38,334.229,3,2,3,2.381,74.78,[0 0 0 ... 0 0 0]
TRAIN_1073,39.686,47.157,4.295,374.393,5,2,2,4.378,97.2,[0 0 0 ... 0 0 0]
TRAIN_1074,47.761,73.72,3.994,370.873,3,1,3,3.994,53.43,[0 0 1 ... 0 0 0]
TRAIN_1075,95.12,99.99,4.306,373.448,4,1,4,4.203,63.05,[0 0 0 ... 0 0 0]
TRAIN_1076,99.99,99.99,1.922,328.43,5,2,6,2.048,113.19,[0 0 1 ... 0 0 0]
TRAIN_1077,2.561,5.337,3.969,547.606,8,1,7,3.596,129.66,[0 0 1 ... 0 0 0]
TRAIN_1078,76.34,99.0,2.312,295.722,5,2,2,0.84,97.8,[0 0 0 ... 0 0 0]
TRAIN_1079,1.34,99.0,0.81,332.459,4,1,4,0.865,84.09,[0 0 0 ... 0 0 0]
TRAIN_1080,99.0,99.0,3.405,406.227,5,1,4,1.933,76.07,[0 0 0 ... 0 0 0]
TRAIN_1081,1.0,0.14,4.09,319.422,4,0,4,4.089,83.56,[0 0 1 ... 0 0 0]
TRAIN_1082,0.2,1.2,3.969,399.442,4,2,4,3.967,74.16,[0 0 0 ... 0 0 0]
TRAIN_1083,0.21,31.56,3.372,309.402,3,2,2,3.284,41.48,[0 0 0 ... 0 0 0]
TRAIN_1084,50.738,89.461,-0.397,290.296,7,2,7,-0.397,139.48,[0 0 0 ... 0 0 0]
TRAIN_1085,23.63,71.47,1.684,381.45,7,1,4,1.684,126.52,[0 0 0 ... 0 0 1]
TRAIN_1086,55.996,66.74,2.594,354.406,5,1,6,2.602,98.72,[0 0 0 ... 0 0 0]
TRAIN_1087,7.35,16.05,7.356,515.641,2,1,4,7.356,74.73,[0 0 0 ... 0 0 0]
TRAIN_1088,49.52,91.81,0.404,273.29,5,1,5,0.404,95.39,[0 0 0 ... 0 0 0]
TRAIN_1089,93.737,99.9,0.744,383.506,5,1,8,0.565,87.33,[0 0 0 ... 0 0 0]
TRAIN_1090,44.036,7.913,3.111,263.155,4,0,3,3.111,60.31,[0 0 0 ... 0 0 0]
TRAIN_1091,99.99,99.99,1.845,337.372,5,1,6,1.844,69.4,[0 0 0 ... 0 0 0]
TRAIN_1092,3.82,106.51,2.061,321.759,3,2,4,2.061,74.43,[0 0 0 ... 0 0 0]
TRAIN_1093,2.933,5.139,4.814,450.553,6,0,4,4.814,104.56,[0 0 0 ... 0 0 0]
TRAIN_1094,0.83,8.421,3.314,290.748,4,0,3,3.357,52.31,[0 0 0 ... 0 0 0]
TRAIN_1095,0.39,40.71,1.861,348.506,5,1,5,0.764,78.52,[0 0 0 ... 0 0 0]
TRAIN_1096,15.23,20.247,4.924,342.397,4,0,4,4.924,68.94,[0 0 0 ... 0 0 0]
TRAIN_1097,56.526,42.174,2.826,379.409,5,1,4,1.356,84.66,[0 0 0 ... 0 0 0]
TRAIN_1098,90.518,95.255,4.406,466.589,4,1,5,4.499,100.31,[0 0 1 ... 0 0 0]
TRAIN_1099,23.33,58.33,3.502,299.755,3,1,4,3.502,50.94,[0 0 0 ... 0 0 0]
TRAIN_1100,84.08,99.0,0.511,280.323,5,2,4,-0.951,99.18,[0 0 0 ... 0 0 0]
TRAIN_1101,4.54,26.68,3.604,388.524,3,2,10,3.61,83.65,[0 0 0 ... 0 0 0]
TRAIN_1102,11.38,66.39,1.784,341.384,5,1,2,1.783,91.4,[0 0 0 ... 0 0 0]
TRAIN_1103,19.53,67.63,4.412,382.494,2,1,5,4.358,60.58,[0 0 0 ... 0 0 0]
TRAIN_1104,89.16,92.85,0.551,288.305,5,2,3,0.57,103.34,[0 0 1 ... 0 0 0]
TRAIN_1105,82.478,43.995,-0.607,349.339,7,3,7,-0.609,122.82,[0 0 0 ... 0 0 0]
TRAIN_1106,8.39,0.12,3.202,436.408,5,1,6,3.12,126.22,[0 0 0 ... 0 0 0]
TRAIN_1107,35.232,88.795,0.899,362.379,5,0,3,0.872,93.01,[0 0 0 ... 0 0 0]
TRAIN_1108,20.105,33.094,2.573,342.22,4,2,5,2.182,67.27,[0 0 0 ... 0 0 0]
TRAIN_1109,6.183,85.447,1.233,313.351,4,1,3,1.233,65.38,[0 0 0 ... 0 0 0]
TRAIN_1110,72.73,81.82,3.481,339.353,5,1,3,3.481,106.3,[0 0 0 ... 0 0 0]
TRAIN_1111,69.274,64.328,2.938,269.298,2,2,2,2.956,55.81,[0 0 0 ... 0 0 0]
TRAIN_1112,4.41,36.716,3.449,311.382,3,0,2,3.416,59.46,[0 0 0 ... 0 0 0]
TRAIN_1113,17.16,92.09,2.663,349.468,5,1,6,1.699,63.69,[0 0 0 ... 0 0 0]
TRAIN_1114,95.84,96.49,3.125,368.406,5,1,6,1.652,95.95,[0 0 0 ... 0 0 0]
TRAIN_1115,3.66,75.878,1.57,281.269,6,2,2,1.554,101.47,[0 0 0 ... 0 0 0]
TRAIN_1116,10.84,99.9,3.162,332.348,6,2,4,3.134,77.38,[0 0 0 ... 1 0 0]
TRAIN_1117,68.57,99.99,0.613,297.318,5,2,2,-0.383,112.74,[0 0 0 ... 0 0 0]
TRAIN_1118,20.23,69.79,1.514,441.495,4,0,5,1.514,62.32,[0 0 0 ... 0 0 0]
TRAIN_1119,0.63,23.43,2.383,294.331,3,2,2,2.405,98.91,[0 0 0 ... 0 0 0]
TRAIN_1120,44.16,99.0,0.142,254.305,3,1,2,0.143,74.86,[0 0 0 ... 0 0 0]
TRAIN_1121,88.856,92.516,1.228,328.412,4,0,3,1.558,67.15,[0 0 0 ... 0 0 0]
TRAIN_1122,14.68,35.04,4.024,658.352,8,2,9,4.024,153.01,[0 0 0 ... 0 0 0]
TRAIN_1123,0.692,1.45,3.53,325.428,2,1,2,3.552,87.46,[0 1 0 ... 0 0 0]
TRAIN_1124,37.419,58.839,2.275,329.394,4,0,2,2.42,56.59,[0 0 0 ... 0 0 0]
TRAIN_1125,35.935,68.526,3.699,393.31,3,2,6,2.448,53.8,[0 0 0 ... 0 0 0]
TRAIN_1126,26.0,31.01,3.255,341.366,4,0,2,3.255,63.38,[0 0 0 ... 0 0 0]
TRAIN_1127,72.57,92.04,1.835,351.421,5,0,2,1.835,87.66,[0 0 0 ... 0 0 0]
TRAIN_1128,58.953,63.074,2.415,410.471,5,1,2,2.415,94.26,[0 0 0 ... 0 0 0]
TRAIN_1129,8.61,18.0,4.171,424.49,5,1,7,4.171,70.95,[0 0 0 ... 0 0 0]
TRAIN_1130,38.386,15.982,2.658,489.584,7,1,9,2.603,105.79,[0 0 0 ... 0 0 0]
TRAIN_1131,22.74,32.74,1.527,494.528,6,2,8,1.527,116.43,[0 0 0 ... 0 0 0]
TRAIN_1132,61.56,87.85,0.673,328.362,4,1,5,0.673,67.87,[0 0 0 ... 0 0 0]
TRAIN_1133,5.0,2.8,4.871,419.91,4,0,3,4.871,62.97,[0 0 0 ... 0 0 0]
TRAIN_1134,49.635,65.209,4.875,486.517,5,1,5,4.875,112.13,[0 0 0 ... 0 0 0]
TRAIN_1135,0.0,0.0,2.619,332.233,4,2,8,1.825,50.72,[0 0 0 ... 0 0 0]
TRAIN_1136,66.09,99.14,0.739,342.392,5,0,4,0.737,71.7,[0 0 0 ... 0 0 0]
TRAIN_1137,4.51,82.456,2.894,311.358,4,1,1,2.894,93.5,[0 0 0 ... 0 0 0]
TRAIN_1138,58.21,76.8,1.52,370.399,5,1,5,1.52,77.1,[0 0 0 ... 0 0 0]
TRAIN_1139,1.0,1.0,3.804,319.438,3,0,7,3.804,46.61,[0 0 0 ... 0 0 0]
TRAIN_1140,11.172,41.829,3.942,340.416,4,0,3,3.942,51.13,[0 0 0 ... 0 0 0]
TRAIN_1141,1.0,6.92,4.955,316.439,2,0,1,4.748,24.72,[0 0 0 ... 0 0 0]
TRAIN_1142,45.52,99.99,4.859,473.567,4,1,6,4.859,85.32,[0 0 1 ... 0 0 0]
TRAIN_1143,58.49,91.66,1.008,304.367,4,0,5,1.008,86.27,[0 0 0 ... 0 0 0]
TRAIN_1144,22.121,13.489,3.694,377.397,7,2,5,3.565,105.65,[0 0 0 ... 0 0 0]
TRAIN_1145,11.06,65.45,1.982,295.293,4,1,5,1.982,91.24,[0 0 0 ... 0 0 0]
TRAIN_1146,99.99,99.99,2.989,585.7,7,2,7,2.664,124.51,[0 0 0 ... 0 0 0]
TRAIN_1147,89.246,96.922,0.457,332.401,4,2,7,0.457,93.84,[0 0 0 ... 0 0 0]
TRAIN_1148,4.203,6.666,5.899,413.343,2,0,4,4.542,25.47,[0 0 1 ... 0 0 0]
TRAIN_1149,64.713,56.93,1.38,260.288,3,3,3,1.38,78.42,[0 0 0 ... 0 0 0]
TRAIN_1150,41.442,12.657,2.549,327.743,4,1,3,2.549,74.49,[0 0 0 ... 0 0 0]
TRAIN_1151,49.405,78.448,1.175,362.465,5,1,6,1.177,109.54,[0 0 0 ... 0 0 0]
TRAIN_1152,43.14,69.59,1.292,381.533,5,1,6,1.29,94.14,[0 0 0 ... 0 0 0]
TRAIN_1153,34.16,99.99,4.743,484.573,5,2,7,4.885,110.17,[0 0 0 ... 0 0 0]
TRAIN_1154,1.81,2.48,4.194,453.749,4,2,4,4.346,74.27,[0 0 0 ... 1 0 0]
TRAIN_1155,75.898,74.618,1.048,329.311,6,2,5,1.037,121.88,[0 0 0 ... 0 0 0]
TRAIN_1156,0.606,0.808,2.455,267.367,2,0,3,2.455,74.0,[0 0 0 ... 0 0 0]
TRAIN_1157,4.712,2.689,3.468,430.519,4,1,8,3.47,112.97,[0 0 0 ... 0 0 0]
TRAIN_1158,0.04,96.17,3.567,319.718,3,1,5,3.567,60.18,[0 0 0 ... 0 0 0]
TRAIN_1159,49.344,53.645,4.34,263.291,2,0,3,4.34,35.26,[0 0 0 ... 0 0 0]
TRAIN_1160,74.04,99.99,4.168,389.528,4,1,7,4.168,56.79,[0 0 0 ... 0 0 0]
TRAIN_1161,18.44,9.35,3.123,620.617,7,1,10,3.123,125.55,[0 0 0 ... 0 0 0]
TRAIN_1162,4.45,25.15,3.541,308.267,5,1,1,4.056,72.92,[0 0 0 ... 0 0 0]
TRAIN_1163,4.93,38.87,3.808,452.15,3,1,4,3.808,74.86,[0 0 0 ... 0 0 0]
TRAIN_1164,0.14,71.31,3.475,305.72,5,2,4,3.476,84.95,[0 0 0 ... 0 0 0]
TRAIN_1165,0.046,28.286,2.135,317.336,5,0,5,2.135,65.07,[0 0 0 ... 0 0 0]
TRAIN_1166,99.99,99.99,4.079,400.43,4,2,6,4.079,89.28,[0 0 0 ... 0 0 0]
TRAIN_1167,78.614,99.9,3.216,367.395,5,0,6,3.216,72.91,[0 0 0 ... 0 0 0]
TRAIN_1168,73.018,99.9,1.318,317.336,5,1,4,1.318,73.86,[0 0 0 ... 0 0 0]
TRAIN_1169,6.284,99.9,3.479,252.354,2,0,5,2.328,27.03,[0 0 0 ... 0 0 0]
TRAIN_1170,63.16,86.63,2.924,276.332,1,2,1,2.909,41.13,[0 0 0 ... 0 0 0]
TRAIN_1171,2.35,5.36,4.811,447.592,3,1,7,4.811,90.54,[0 0 0 ... 0 0 0]
TRAIN_1172,99.9,99.9,8.241,1360.467,15,5,38,8.257,296.43,[0 0 0 ... 0 2 0]
TRAIN_1173,0.9,1.33,6.477,440.924,3,1,5,6.477,58.12,[0 0 0 ... 0 0 0]
TRAIN_1174,7.179,43.122,4.098,385.934,3,0,7,4.983,38.88,[0 1 0 ... 0 0 0]
TRAIN_1175,2.454,0.699,4.034,334.476,3,0,6,4.034,60.34,[0 0 0 ... 0 0 0]
TRAIN_1176,60.78,34.03,4.337,452.504,4,1,5,4.337,75.93,[0 0 0 ... 0 0 0]
TRAIN_1177,0.08,0.28,1.852,388.441,7,0,6,1.852,113.79,[0 0 0 ... 0 0 0]
TRAIN_1178,99.9,99.9,2.234,299.167,3,1,2,2.232,59.28,[0 0 0 ... 0 0 0]
TRAIN_1179,2.87,30.63,4.426,411.54,5,1,10,2.888,63.92,[0 0 0 ... 0 0 0]
TRAIN_1180,12.072,55.518,3.789,458.511,4,1,3,3.79,74.66,[0 0 0 ... 0 0 0]
TRAIN_1181,5.01,7.81,3.675,314.384,2,0,2,3.926,33.95,[0 0 0 ... 0 0 0]
TRAIN_1182,85.71,90.95,0.705,313.308,4,2,5,0.985,87.74,[0 0 0 ... 0 0 0]
TRAIN_1183,28.864,40.107,1.769,192.211,3,1,3,1.766,46.53,[0 0 0 ... 0 0 0]
TRAIN_1184,41.586,53.787,1.183,284.374,3,0,4,1.181,66.07,[0 0 0 ... 0 0 0]
TRAIN_1185,26.64,99.99,4.705,416.519,4,1,3,4.689,75.94,[0 0 1 ... 0 0 0]
TRAIN_1186,19.84,99.99,2.154,312.36,4,1,5,2.154,80.57,[0 0 0 ... 0 0 0]
TRAIN_1187,4.42,43.43,4.369,363.453,4,1,8,4.436,64.11,[0 0 0 ... 0 0 0]
TRAIN_1188,1.72,2.5,3.586,384.449,4,1,6,3.586,89.81,[0 0 0 ... 0 0 0]
TRAIN_1189,22.31,67.58,3.858,324.374,3,1,4,3.858,52.49,[0 0 0 ... 0 0 0]
TRAIN_1190,74.756,72.304,2.234,265.692,3,1,2,2.234,55.49,[0 0 0 ... 0 0 0]
TRAIN_1191,52.963,60.913,4.29,465.507,6,0,4,4.353,98.28,[0 0 0 ... 0 0 0]
TRAIN_1192,99.99,99.99,2.178,311.357,3,2,3,1.799,54.25,[0 0 0 ... 0 0 0]
TRAIN_1193,1.0,1.0,4.442,494.0,6,1,9,4.47,107.15,[0 0 0 ... 0 0 0]
TRAIN_1194,0.34,0.34,5.007,635.744,5,3,16,4.425,110.85,[0 0 0 ... 0 0 0]
TRAIN_1195,21.79,76.58,3.853,336.772,3,0,3,3.853,48.15,[0 0 0 ... 0 0 0]
TRAIN_1196,1.157,21.392,3.796,437.538,5,3,5,3.899,147.44,[1 0 0 ... 0 0 0]
TRAIN_1197,1.0,1.0,3.421,465.55,4,2,5,2.311,98.03,[0 0 1 ... 0 0 0]
TRAIN_1198,50.124,88.383,2.703,375.417,3,1,4,2.703,97.96,[0 0 0 ... 0 0 0]
TRAIN_1199,47.438,40.068,2.546,368.406,4,1,2,2.546,87.85,[0 0 0 ... 0 0 0]
TRAIN_1200,0.199,41.335,2.648,394.473,5,1,2,2.648,97.52,[0 0 2 ... 0 0 0]
TRAIN_1201,33.263,68.055,1.992,310.35,3,1,4,1.992,72.95,[0 0 0 ... 0 0 0]
TRAIN_1202,96.16,95.14,2.493,267.286,4,1,4,2.61,64.86,[0 0 0 ... 0 0 0]
TRAIN_1203,8.817,24.206,1.82,344.489,4,2,14,1.82,76.66,[0 0 0 ... 0 0 0]
TRAIN_1204,0.26,32.29,3.562,304.343,3,1,1,3.562,35.42,[0 0 0 ... 0 0 0]
TRAIN_1205,1.12,1.03,2.24,348.35,7,0,8,2.24,86.66,[0 0 0 ... 0 0 0]
TRAIN_1206,0.47,0.32,2.665,422.561,6,0,7,2.549,101.17,[0 0 0 ... 0 1 0]
TRAIN_1207,39.93,99.99,2.096,321.376,4,1,2,2.095,56.9,[0 0 0 ... 0 0 0]
TRAIN_1208,69.55,67.6,-1.277,284.351,5,1,6,-1.277,60.03,[0 0 0 ... 0 0 0]
TRAIN_1209,0.23,17.02,2.689,358.458,4,1,5,2.693,85.26,[0 0 0 ... 0 0 0]
TRAIN_1210,1.161,1.181,3.958,412.909,4,0,5,3.901,49.85,[0 0 0 ... 0 0 0]
TRAIN_1211,29.646,42.192,2.196,390.824,7,2,8,1.516,115.05,[0 0 0 ... 0 0 0]
TRAIN_1212,0.37,7.54,6.501,496.666,1,1,4,6.501,68.74,[0 0 0 ... 0 0 0]
TRAIN_1213,77.488,99.17,0.613,266.768,3,1,2,0.333,86.03,[0 0 0 ... 0 0 0]
TRAIN_1214,56.92,61.26,4.033,518.607,5,2,8,4.033,114.41,[0 0 0 ... 0 0 0]
TRAIN_1215,1.95,0.05,3.035,398.495,4,1,7,3.035,67.87,[0 0 1 ... 0 0 0]
TRAIN_1216,31.197,66.069,1.431,533.796,4,0,3,1.431,65.34,[0 0 0 ... 0 0 0]
TRAIN_1217,81.26,95.92,2.131,402.406,6,1,5,2.119,109.54,[0 0 0 ... 0 0 0]
TRAIN_1218,2.462,50.244,4.207,301.426,4,0,6,3.014,49.15,[0 0 0 ... 0 0 0]
TRAIN_1219,0.01,48.437,2.827,299.364,3,1,6,2.828,55.4,[0 0 0 ... 0 0 0]
TRAIN_1220,0.05,57.25,2.791,263.378,2,2,5,1.379,44.37,[0 0 0 ... 0 0 0]
TRAIN_1221,0.009,0.011,1.236,423.526,6,1,7,1.22,116.42,[0 0 0 ... 0 0 0]
TRAIN_1222,93.1,54.158,1.406,399.243,7,0,4,1.406,95.26,[0 0 0 ... 0 0 0]
TRAIN_1223,36.915,77.787,4.807,420.506,3,2,6,4.8,64.61,[0 0 0 ... 0 0 0]
TRAIN_1224,99.9,99.9,1.943,294.028,3,1,2,1.943,65.78,[0 0 0 ... 0 0 0]
TRAIN_1225,13.4,92.15,4.94,278.345,2,1,3,4.94,29.46,[0 0 0 ... 0 0 0]
TRAIN_1226,0.1,0.26,1.98,349.43,4,1,7,1.979,71.01,[0 0 0 ... 0 0 0]
TRAIN_1227,31.38,72.97,2.594,311.332,4,1,4,2.652,64.72,[0 0 0 ... 0 0 0]
TRAIN_1228,80.85,99.99,1.395,410.402,5,1,5,1.395,103.93,[0 0 0 ... 0 0 0]
TRAIN_1229,12.76,27.54,3.965,513.584,5,0,5,3.965,71.55,[0 0 0 ... 2 0 0]
TRAIN_1230,0.492,35.471,3.542,282.363,2,0,2,3.542,62.19,[0 0 0 ... 0 0 0]
TRAIN_1231,86.782,73.541,1.932,256.305,6,1,3,1.931,125.9,[0 0 0 ... 0 0 0]
TRAIN_1232,55.75,96.33,2.599,346.424,4,4,8,2.599,102.82,[0 0 0 ... 0 0 0]
TRAIN_1233,2.56,12.62,4.986,496.643,4,1,6,3.509,65.54,[1 0 1 ... 0 0 0]
TRAIN_1234,63.75,68.26,0.818,276.291,6,1,4,0.819,93.54,[0 0 0 ... 0 0 0]
TRAIN_1235,43.55,28.21,3.722,326.39,3,1,5,3.722,66.48,[0 0 0 ... 0 0 0]
TRAIN_1236,17.524,67.656,2.27,307.732,4,2,5,1.206,82.62,[0 0 0 ... 0 0 0]
TRAIN_1237,99.0,98.04,4.245,519.513,6,1,11,4.245,97.3,[0 0 0 ... 0 0 0]
TRAIN_1238,3.08,4.93,4.627,454.477,4,3,6,4.624,107.38,[0 0 0 ... 0 0 0]
TRAIN_1239,69.077,48.075,-3.761,517.489,13,5,10,-4.92,205.69,[0 0 0 ... 0 0 0]
TRAIN_1240,17.97,42.53,1.199,393.457,5,0,5,1.199,89.46,[0 0 0 ... 0 0 0]
TRAIN_1241,4.79,24.61,3.462,296.39,2,1,4,3.377,70.45,[0 0 0 ... 0 0 0]
TRAIN_1242,8.84,24.2,3.648,492.542,4,2,5,3.648,92.67,[0 0 0 ... 0 0 0]
TRAIN_1243,86.305,88.179,3.365,282.291,4,1,3,3.357,63.6,[0 0 0 ... 0 0 0]
TRAIN_1244,9.878,14.15,2.355,308.298,6,2,4,2.629,106.43,[0 0 0 ... 0 0 0]
TRAIN_1245,48.26,59.39,1.495,429.552,5,0,5,0.016,62.32,[0 0 1 ... 0 0 0]
TRAIN_1246,36.9,7.6,3.144,298.137,2,0,1,3.147,41.09,[0 0 0 ... 0 0 0]
TRAIN_1247,55.391,87.802,0.898,260.292,5,1,3,0.898,84.93,[0 0 1 ... 0 0 0]
TRAIN_1248,2.53,38.68,3.269,451.337,5,1,3,3.269,96.7,[0 0 0 ... 0 0 0]
TRAIN_1249,92.4,99.0,1.686,314.419,3,2,3,0.554,66.58,[0 0 0 ... 0 0 0]
TRAIN_1250,44.73,70.72,-0.422,430.499,6,3,9,-0.228,152.35,[0 0 0 ... 0 0 0]
TRAIN_1251,2.686,0.648,3.383,308.401,3,0,1,3.034,70.15,[0 0 0 ... 0 0 0]
TRAIN_1252,0.0,0.214,5.043,380.477,4,0,3,5.043,52.6,[0 0 0 ... 0 0 0]
TRAIN_1253,88.295,90.995,1.245,383.489,6,1,7,1.253,153.78,[0 0 0 ... 0 0 0]
